redshift,scale_factor,system_id,sep_BH1_BH2_com,sep_BH1_BH3_com,sep_BH2_BH3_com,sep_BH1_BH2,sep_BH1_BH3,sep_BH2_BH3,min_separation,max_separation,mean_separation,separation_ratio,min_separation_com,max_separation_com,BH1_mass,BH2_mass,BH3_mass,BH1_Lbol,BH2_Lbol,BH3_Lbol,BH1_id,BH2_id,BH3_id,halo_id,halo_mass
1.06,0.4854368932038835,3,73.49395069471953,76.05507819805686,5.678976747781343,35.67667509452404,36.919940872843135,2.7567848290200696,2.7567848290200696,36.919940872843135,25.11780026546241,13.392391195785398,5.678976747781343,76.05507819805686,18575529.408,6186307.878,20472490.200000003,7.163679405790265e+42,1.243272468105728e+43,2.2766457985337435e+43,1981828476.0,1982249960.0,1982394848.0,116226.0,
1.06,0.4854368932038835,4,11.823949694210944,56.644885375703005,51.894628890078124,5.739781404956769,27.497517172671362,25.19156742236802,5.739781404956769,27.497517172671362,19.476288666665383,4.790690660958798,11.823949694210944,56.644885375703005,4140910.5810000002,486748288.2,23335293.78,1.5191276905317463e+42,5.194954949493298e+43,1.7962222617234465e+43,1981858726.0,1981809013.0,1982228270.0,67896.0,
1.06,0.4854368932038835,5,11.749211513316165,1.0776180789443393,11.730020752855769,5.703500734619498,0.5231155723030773,5.6941848314833825,0.5231155723030773,5.703500734619498,3.9736003794686527,10.902945805090777,1.0776180789443393,11.749211513316165,3067249.728,296301564.3,3769968.651,1.1864058429729784e+40,4.3889182315160357e+43,1.0958467910247222e+43,1982391055.0,1981937438.0,1983297558.0,50150.0,
1.06,0.4854368932038835,6,16.569965717278627,19.856539673548898,7.431986203473685,8.043672678290596,9.639096928907232,3.6077602929483907,3.6077602929483907,9.639096928907232,7.096843300048739,2.6717675638671152,7.431986203473685,19.856539673548898,5675949.126,25622072.13,4059574.146,5.566407798980453e+40,1.1662921325465338e+43,1.865696148645084e+43,1982605153.0,1981990054.0,1982352852.0,85233.0,
1.06,0.4854368932038835,7,4.651055119898335,3.327933292508978,6.801196108132873,2.2577937475234635,1.6155015983053291,3.301551508802366,1.6155015983053291,3.301551508802366,2.3916156182103863,2.043669602224915,3.327933292508978,6.801196108132873,11378180.772,85803268.74000001,335810961.6,5.760130458664181e+40,4.671154205884145e+44,1.706418184241621e+45,1982660970.0,1981809936.0,1981833629.0,79340.0,
1.06,0.4854368932038835,8,7.4413571694024565,4.856148485769841,7.393113993443754,3.612309305535173,2.357353633868855,3.5888902880794924,2.357353633868855,3.612309305535173,3.1861844091611733,1.5323578327985958,4.856148485769841,7.4413571694024565,1106764.8816000002,17725110.687000003,6089122.287,1.6145386034775291e+40,1.1498152883669807e+43,1.168589527965887e+43,1983992050.0,1981816392.0,1981917101.0,23392.0,
1.14,0.4672897196261683,0,24.583225300653872,6.746542451268516,24.469442954549162,11.487488458249475,3.152589930499307,11.434319137639797,3.152589930499307,11.487488458249475,8.691465842129526,3.643825778644826,6.746542451268516,24.583225300653872,490332268.2,10437067.446,3645644.367,1.621557971814163e+42,2.5302062731858514e+43,6.987789297123657e+43,1981808792.0,1982497071.0,1982953950.0,99813.0,
1.14,0.4672897196261683,1,14.219224741629208,18.364982664108922,7.183980992527818,6.644497542817388,8.581767600050899,3.3570004637980464,3.3570004637980464,8.581767600050899,6.194421868888777,2.556379628956515,7.183980992527818,18.364982664108922,30338390.7,113620528.61999999,2057104.965,2.091880004383653e+40,1.8713679281491642e+44,4.552766632743159e+43,1981810608.0,1981814168.0,1983431615.0,119043.0,
1.14,0.4672897196261683,2,7.169440959699827,38.33578513025571,37.02460778216675,3.350206055934499,17.913918285166222,17.301218589797546,3.350206055934499,17.913918285166222,12.855114310299422,5.347109397475361,7.169440959699827,38.33578513025571,1369305.3543,7926688.566000001,21114619.950000003,2.0859078586940038e+41,1.4417387487201113e+43,3.088603248168891e+43,1981830897.0,1981814983.0,1981885004.0,103116.0,
1.14,0.4672897196261683,3,9.277151635037983,6.969910255631532,14.00776229823872,4.335117586466348,3.2569674091736136,6.5456833169339825,3.2569674091736136,6.5456833169339825,4.712589437524648,2.0097478711323093,6.969910255631532,14.00776229823872,9977800.32,42099619.29,78171183.33,6.713968987954829e+42,1.3197278393405942e+43,8.804679999616268e+43,1981957167.0,1981809455.0,1981812636.0,67897.0,
1.14,0.4672897196261683,4,11.066432776496743,7.095619110927294,8.682212898479287,5.171230269391002,3.3157098649192966,4.057108831065088,3.3157098649192966,5.171230269391002,4.181349655125129,1.5596148276130513,7.095619110927294,11.066432776496743,4521389.88,40311412.38,5981144.933999999,3.093230511027659e+40,1.236483109911197e+44,3.812621055474079e+43,1981983640.0,1981810971.0,1982816159.0,109341.0,
1.14,0.4672897196261683,5,2.7720349271068394,91.55669031166863,94.02921987454785,1.2953434238817008,42.78350014563955,43.93888779184479,1.2953434238817008,43.93888779184479,29.339243787122015,33.92064759179846,2.7720349271068394,94.02921987454785,77012960.46,81894540.33,145918161.72,5.1674349124911533e+42,2.1663708184047964e+44,2.2185614726486864e+44,1982252697.0,1981809606.0,1981810590.0,55875.0,
1.14,0.4672897196261683,6,6.733190733297406,39.37109055865873,38.71314443769971,3.146350809952059,18.397705868532118,18.090254410140055,3.146350809952059,18.397705868532118,13.21143702954141,5.847315502880126,6.733190733297406,39.37109055865873,1241628.0579,21249815.64,16700590.182,3.3356612008036784e+41,1.2700294126364266e+43,1.2542723649015705e+43,1994832540.0,1981810504.0,1981850765.0,101561.0,
1.19,0.4566210045662101,0,8.00192815671065,33.90003632333239,29.9824989262691,3.6538484733838583,15.479468640791046,13.690638779118311,3.6538484733838583,15.479468640791046,10.941318631097738,4.236483464913745,8.00192815671065,33.90003632333239,29472859.53,14423787.243,10393223.424,5.731040940692396e+43,1.5082468578094628e+43,1.4367732356523693e+43,1981808916.0,1982379053.0,1982807176.0,89425.0,
1.19,0.4566210045662101,1,33.49231440362364,34.560565921964674,2.752268808965025,15.293294248229973,15.781080329664237,1.2567437483858563,1.2567437483858563,15.781080329664237,10.777039442093356,12.557118624964899,2.752268808965025,34.560565921964674,155838817.47,458402988.6,29270364.66,1.8928021673914443e+41,2.29510343593705e+44,1.0941690699882097e+43,1981808997.0,1981808792.0,1981811455.0,99976.0,
1.19,0.4566210045662101,2,55.241523130984824,54.83006896200753,3.381168380556923,25.22443978583782,25.036561169866452,1.5439125025374079,1.5439125025374079,25.22443978583782,17.268304486080563,16.337998263749828,3.381168380556923,55.241523130984824,18522924.546,15896743.290000001,10409570.355,3.0769674409801775e+41,1.6930261819679127e+43,1.1112087625154962e+44,1981809889.0,1982072103.0,1982268658.0,107683.0,
1.19,0.4566210045662101,3,3.393760529045374,4.330690131708757,5.970140632498247,1.5496623420298512,1.9774840784058254,2.7260916130128985,1.5496623420298512,2.7260916130128985,2.0844126778161916,1.7591520030370498,3.393760529045374,5.970140632498247,38173170.089999996,17868250.866,5441198.436,2.6057876058807283e+43,1.742805788722234e+43,1.8694223129471445e+43,1981810971.0,1982033306.0,1982330381.0,109838.0,
1.19,0.4566210045662101,4,64.1603792258094,18.6508416814308,51.321418619045886,29.296976815438082,8.516366064580275,23.43443772559173,8.516366064580275,29.296976815438082,20.415926868536697,3.4400795589664415,18.6508416814308,64.1603792258094,46308605.580000006,80242126.44,144060664.53,1.8205167447328123e+40,7.295028726939144e+43,2.313931795569392e+43,1981826424.0,1981809606.0,1981810590.0,56073.0,
1.19,0.4566210045662101,5,33.085684595864144,6.920616362690434,32.58950153286833,15.107618536924267,3.160098795749057,14.881050928250382,3.160098795749057,15.107618536924267,11.049589420307901,4.780742474648872,6.920616362690434,33.085684595864144,1224504.5979,52193699.849999994,39960580.559999995,4.452996351104115e+41,4.071098335163836e+43,1.0749239860984114e+43,1982161474.0,1981814575.0,1981820126.0,19452.0,
1.19,0.4566210045662101,6,22.20654021519584,14.747532056679702,8.158798594224145,10.139972701002668,6.734032902593472,3.7254788101480116,3.7254788101480116,10.139972701002668,6.866494804581383,2.7217904644583957,8.158798594224145,22.20654021519584,9400819.362,16794868.766999997,8738360.480999999,1.536405511206151e+40,4.246799023713417e+43,1.9284131493922525e+43,1982334421.0,1982117239.0,1982663376.0,50066.0,
1.19,0.4566210045662101,7,4.574667235099666,8.042219920080996,4.7871426503749825,2.088889148447336,3.67224653884977,2.185909886015974,2.088889148447336,3.67224653884977,2.64901519110436,1.7579901459009146,4.574667235099666,8.042219920080996,1098963.7518000002,20837259.720000003,46013524.56,7.44780958132863e+40,2.789508883385506e+43,1.8258638040362774e+43,1982342534.0,1981821131.0,1981833522.0,98093.0,
1.19,0.4566210045662101,8,2.5587015609740624,4.819933241108815,2.8857067022062095,1.1683568771571062,2.200882758497176,1.3176742932448446,1.1683568771571062,2.200882758497176,1.5623046429663756,1.8837418613501502,2.5587015609740624,4.819933241108815,1255717.0815,6568499.523,9760670.865,1.1119339709635372e+40,1.0743990217740833e+43,1.8498985108851512e+43,1983226532.0,1981991888.0,1982090828.0,108569.0,
1.22,0.4504504504504505,0,19.36289457112457,83.3538534064311,74.41581769019682,8.722024581587645,37.546780813707706,33.52063859918776,8.722024581587645,37.546780813707706,26.596481331494374,4.30482400760136,19.36289457112457,83.3538534064311,70580313.69,834734826.3,14356627.44,2.654463163952958e+40,1.261908701619373e+46,1.7364520967968614e+43,1981809775.0,1981814060.0,1982593032.0,59498.0,
1.22,0.4504504504504505,1,18.578274411049037,7.094685244981419,15.226502905269554,8.368592077049117,3.195804164406045,6.858785092463764,3.195804164406045,8.368592077049117,6.141060444639642,2.6186185531191515,7.094685244981419,18.578274411049037,374874352.5,22395096.360000003,31030297.95,5.3023561558467995e+44,1.2587670336784202e+44,4.79151716024554e+43,1981810195.0,1982245919.0,1982259168.0,24095.0,
1.22,0.4504504504504505,2,39.393800885868025,51.71282724597838,44.43449892836594,17.74495535399461,23.29406632701729,20.0155400578225,17.74495535399461,23.29406632701729,20.351520579611467,1.3127148455616435,39.393800885868025,51.71282724597838,3476679.6210000003,81562823.07,294300508.8,1.3186616746819073e+40,2.6996209198518555e+44,1.791199922620597e+44,1981833653.0,1981809936.0,1981833629.0,80344.0,
1.22,0.4504504504504505,3,5.731201088674786,9.827198467034414,5.065597716722197,2.58162211201567,4.426665976141629,2.2818007732982872,2.2818007732982872,4.426665976141629,3.0966962871518624,1.9399879375722147,5.065597716722197,9.827198467034414,9369857.757,258777293.7,85253924.25,1.4782481232759555e+40,2.9582010276051405e+45,1.6536430336366234e+43,1982102827.0,1981808889.0,1981808959.0,119096.0,
1.22,0.4504504504504505,4,29.839698647332177,27.461776556705317,11.258122166564581,13.441305696996478,12.370169620137531,5.071226201155217,5.071226201155217,13.441305696996478,10.294233839429742,2.6505040721580455,11.258122166564581,29.839698647332177,9273150.03,15962330.124,8467451.415000001,1.2335119200755672e+40,2.0240838384985276e+43,2.451231614394545e+43,1982334421.0,1982117239.0,1982663376.0,50791.0,
1.22,0.4504504504504505,5,3.1645799755273667,41.902609135731595,44.29256873350091,1.425486475462778,18.87504916023946,19.951607537613025,1.425486475462778,19.951607537613025,13.417381057771754,13.996349934597465,3.1645799755273667,44.29256873350091,3746155.0949999997,21535737.6,1833191.8323,2.3795361001003645e+41,1.816411740196701e+44,2.518094209702902e+43,1982354959.0,1981811589.0,1982590473.0,119550.0,
1.22,0.4504504504504505,6,4.124018328349846,11.107561526788157,7.005966266532355,1.8576659136711022,5.003406093147819,3.1558406606001603,1.8576659136711022,5.003406093147819,3.3389708891396936,2.6933831623470628,4.124018328349846,11.107561526788157,1211861.1128999998,28607726.580000002,13881451.425,8.81642404687185e+40,4.979773696552244e+43,5.180180180365303e+43,1982466085.0,1981808916.0,1982379053.0,91070.0,
1.22,0.4504504504504505,7,98.58599724009392,9.278021112710325,98.20905355859168,44.408106864907175,4.179288789509156,44.238312413780044,4.179288789509156,44.408106864907175,30.94190268939879,10.625756941319855,9.278021112710325,98.58599724009392,24871029.21,33212543.549999997,14390595.606,9.061804278470128e+42,3.655212938225825e+43,3.201362337832545e+43,1982660215.0,1982312484.0,1982429998.0,95659.0,
1.22,0.4504504504504505,8,2.5535445332331466,2.7721568582791685,1.659298735911701,1.1502452852401563,1.2487193055311572,0.7474318630232889,0.7474318630232889,1.2487193055311572,1.0487988179315342,1.6706797867570289,1.659298735911701,2.7721568582791685,1060752.5517,9021694.011,8409928.536,4.96261764595307e+41,1.4193628208960473e+43,2.1832968588618673e+43,1986821410.0,1981824593.0,1981850100.0,84858.0,
1.22,0.4504504504504505,9,9.902916163767133,12.627527352218292,2.857124860740932,4.460773046741952,5.688075383882114,1.2869931805139336,1.2869931805139336,5.688075383882114,3.8119472037126667,4.419662411583798,2.857124860740932,12.627527352218292,1165679.5395000002,3764791.791,1510605.7569,5.233353113216054e+41,3.370839222537e+43,3.2988595780672808e+43,1991034084.0,1983667663.0,1988083431.0,90321.0,
1.31,0.4329004329004329,0,22.76495052037558,25.478950190904662,2.814111417507248,9.854956935227525,11.029848567491195,1.2182300508689385,1.2182300508689385,11.029848567491195,7.3676785178625535,9.053994817829219,2.814111417507248,25.478950190904662,15461767.584,127788200.67000002,2049618.4290000002,1.5007160551568606e+41,1.634422303761871e+44,3.762992984813378e+43,1981808859.0,1981808887.0,1982497860.0,104315.0,
1.31,0.4329004329004329,1,52.98249907619274,58.107790952808415,17.114432701272964,22.936146786230623,25.15488785835862,7.408845325226391,7.408845325226391,25.15488785835862,18.499959989938546,3.3952507785131774,17.114432701272964,58.107790952808415,70574738.61,651732825.3000001,25007817.78,3.856539462607295e+40,5.734369322748704e+44,1.1618867618248532e+43,1981809775.0,1981814060.0,1981816385.0,59853.0,
1.31,0.4329004329004329,2,5.280758213477662,9.782273752746669,5.598057550568916,2.2860425166569964,4.2347505423145755,2.4234015370428206,2.2860425166569964,4.2347505423145755,2.981398198671464,1.8524373503373333,5.280758213477662,9.782273752746669,1090527.4611,16590123.954,6604458.789,8.678445021627078e+40,2.6850680428609466e+43,2.3863389883032545e+43,1982996914.0,1982262083.0,1982570394.0,8422.0,
1.31,0.4329004329004329,3,24.61844569568001,20.088052215074605,5.073204616080743,10.657335798995675,8.696126500032296,2.196192474493828,2.196192474493828,10.657335798995675,7.1832182578406,4.852641980503984,5.073204616080743,24.61844569568001,2210957.262,6043466.364,2993419.74,1.2018841725356396e+40,2.598770943545767e+43,1.2331899058766239e+43,1983006400.0,1981912550.0,1984125061.0,54184.0,
1.31,0.4329004329004329,4,14.06952841701137,13.251091588238182,0.8386029681116149,6.090704942429165,5.736403284951594,0.36303158792710605,0.36303158792710605,6.090704942429165,4.063379938435955,16.77734154541982,0.8386029681116149,14.06952841701137,1034912.0559000002,6079047.321,9346581.798,4.0065601952915516e+41,3.108221760289397e+43,3.594923220978256e+43,1983012598.0,1981991888.0,1982090828.0,109045.0,
1.32,0.43103448275862066,0,20.522512699781657,20.418894709385235,1.0780836150097604,8.845910646457611,8.801247719562602,0.464691213366276,0.464691213366276,8.845910646457611,6.03728319312883,19.036104819750793,1.0780836150097604,20.522512699781657,5721565.227,47751356.64,19991838.66,3.656836539228901e+41,2.3816034853776153e+43,3.123050649450828e+43,1981808782.0,1981817577.0,1982278772.0,49463.0,
1.32,0.43103448275862066,1,3.3729877831209243,6.901212158016461,6.119551609823117,1.4538740444486742,2.9746604129381296,2.637737762854792,1.4538740444486742,2.9746604129381296,2.355424073413865,2.0460234669545634,3.3729877831209243,6.901212158016461,448389746.7,23043000.3,9635789.073,1.0932571474248156e+43,6.67624732465002e+43,6.493619271820648e+43,1981808792.0,1981811455.0,1983251148.0,101310.0,
1.32,0.43103448275862066,2,23.933639823927752,35.73563808198806,14.356245760487324,10.316224062037824,15.40329227671899,6.188036965727295,6.188036965727295,15.40329227671899,10.635851101494703,2.4892049549850426,14.356245760487324,35.73563808198806,84321890.34,232556497.79999998,9547563.432,1.2420547673534207e+40,3.2871696508451305e+43,4.076212678323527e+43,1981808959.0,1981808889.0,1982497771.0,120177.0,
1.32,0.43103448275862066,3,10.701093508758424,47.31537807194328,55.137145767423135,4.61254030549932,20.39455951376865,23.766011106647902,4.61254030549932,23.766011106647902,16.257703641971958,5.152477709151458,10.701093508758424,55.137145767423135,18480295.095,18473465.622,45055805.45999999,4.706413407667618e+42,3.1079782201389356e+43,1.7730940654346234e+43,1981809025.0,1981893765.0,1982015567.0,78451.0,
1.32,0.43103448275862066,4,58.67092124913631,65.28354779879328,6.938891540026336,25.289190193593235,28.13946025810055,2.9909015258734204,2.9909015258734204,28.13946025810055,18.806517325855733,9.408353974436888,6.938891540026336,65.28354779879328,28448637.69,247525587.60000002,30605397.21,2.4188678343998903e+40,1.3368703599314088e+43,2.8340767309199524e+43,1981809140.0,1981937438.0,1981986808.0,52028.0,
1.32,0.43103448275862066,5,5.707915063696773,3.078526035678949,4.149843950957081,2.460308217110678,1.3269508774478227,1.7887258409297762,1.3269508774478227,2.460308217110678,1.8586616451627587,1.8541064774324474,3.078526035678949,5.707915063696773,18339146.016,165697948.23,16758391.815,1.7395937647378144e+42,2.559882993520416e+43,1.5000395547389121e+43,1981809889.0,1981810849.0,1981985461.0,108740.0,
1.32,0.43103448275862066,6,17.421133708151046,24.72802877071173,14.800141736266902,7.509109356961657,10.658633090824022,6.3793714380460775,6.3793714380460775,10.658633090824022,8.182371295277251,1.6707967539335864,14.800141736266902,24.72802877071173,30270095.970000003,81386212.5,5328303.066,2.277993387366297e+40,3.6591907606833626e+43,1.8139546906787125e+43,1981810608.0,1982194976.0,1983469597.0,113568.0,
1.32,0.43103448275862066,7,19.063411559525672,21.989239902034168,5.182810726401227,8.216987741174858,9.47812064742852,2.2339701406901837,2.2339701406901837,9.47812064742852,6.643026176431188,4.242724857772835,5.182810726401227,21.989239902034168,10585503.951000001,76557994.11,11173077.561,2.8871684837205496e+41,4.004665994121295e+43,1.2135443337393995e+43,1981823046.0,1981809936.0,1982660970.0,81054.0,
1.32,0.43103448275862066,8,99.81962959400488,95.26177145340611,8.355066351276106,43.025702411209,41.061108385088836,3.6013217031362523,3.6013217031362523,43.025702411209,29.229377499811363,11.947197711812185,8.355066351276106,99.81962959400488,257787717.0,18282320.022,6077414.619,6.869185243848929e+44,7.288669623010428e+43,1.238250129002879e+43,1981833629.0,1982192857.0,1982438806.0,81053.0,
1.32,0.43103448275862066,9,3.8603334356490837,7.830815566693881,6.916612144240001,1.6639368257108118,3.3753515373680516,2.981298338034483,1.6639368257108118,3.3753515373680516,2.6735289003711156,2.028533466663403,3.8603334356490837,7.830815566693881,13658985.821999999,181290053.22,11297162.912999999,2.898641930808956e+42,1.686258471786756e+45,8.883316408198597e+43,1982012127.0,1981811972.0,1982861196.0,100287.0,
1.32,0.43103448275862066,10,14.607759053826882,8.527747360931835,6.536706297123882,6.296447868028828,3.6757531728154462,2.817545817725811,2.817545817725811,6.296447868028828,4.263248952856695,2.234727764999052,6.536706297123882,14.607759053826882,1231411.7238,6036636.891,9249515.673,1.6496246211540095e+40,1.2300265899222969e+43,1.7312592795886895e+43,1983226532.0,1981991888.0,1982090828.0,109511.0,
1.32,0.43103448275862066,11,5.244250191621931,10.572829393048567,6.049901791240481,2.2604526688025564,4.55725404872783,2.6077162893277936,2.2604526688025564,4.55725404872783,3.1418076689527266,2.016080279682199,5.244250191621931,10.572829393048567,1145800.3971,82310481.12,12226429.194,2.638603288154573e+40,1.617983343605723e+43,1.84363682301662e+43,1983290993.0,1981809800.0,1981810643.0,94461.0,
1.4,0.4166666666666667,0,21.264147127638864,20.971298386967664,6.014934074059599,8.86006130318286,8.738040994569861,2.506222530858166,2.506222530858166,8.86006130318286,6.701441609536963,3.5352253018605855,6.014934074059599,21.264147127638864,154746500.01,440373578.09999996,9557021.157,7.580971923597611e+40,1.3387537370949778e+43,2.1174787801988237e+43,1981808997.0,1981808792.0,1983251148.0,101998.0,
1.4,0.4166666666666667,1,7.337071137249184,22.93012508077563,15.96334647236409,3.057112973853827,9.554218783656513,6.651394363485038,3.057112973853827,9.554218783656513,6.42090870699846,3.1252423006181447,7.337071137249184,22.93012508077563,74653706.07000001,12016985.385,5351678.58,3.533632283112124e+42,2.916095641592027e+43,1.936587980442742e+43,1981809153.0,1982796440.0,1984132760.0,106488.0,
1.4,0.4166666666666667,2,3.321469345516372,7.452469691222037,4.16008530721933,1.3839455606318216,3.105195704675849,1.733368878008054,1.3839455606318216,3.105195704675849,2.0741700477719083,2.2437267714910796,3.321469345516372,7.452469691222037,18263762.970000003,161987931.6,16561472.025,5.970819748830059e+41,3.5549555762858596e+43,1.7058390998838572e+43,1981809889.0,1981810849.0,1981985461.0,109386.0,
1.4,0.4166666666666667,3,40.82876147574483,36.50199294528221,6.839672947030352,17.011983948227012,15.209163727200922,2.8498637279293133,2.8498637279293133,17.011983948227012,11.690337134452415,5.969402600378992,6.839672947030352,40.82876147574483,40260440.22,23968662.689999998,4904696.540999999,3.917911580523582e+42,1.1229501037694101e+43,1.638797908465162e+43,1981814575.0,1981820126.0,1982222231.0,19699.0,
1.4,0.4166666666666667,4,9.630353061392425,8.819580105157872,17.669208787562244,4.0126471089135105,3.67482504381578,7.362170328150936,3.67482504381578,7.362170328150936,5.016547493626742,2.003407030367458,8.819580105157872,17.669208787562244,49989353.04,358746442.5,21252802.29,8.503610253612473e+42,1.1430692261991983e+43,1.485424439709553e+43,1981815303.0,1981810195.0,1982245919.0,24712.0,
1.4,0.4166666666666667,5,28.35192760275543,28.57374714001323,20.086947949460786,11.813303167814764,11.905727975005512,8.36956164560866,8.36956164560866,11.905727975005512,10.69619759614298,1.4225031703126538,20.086947949460786,28.57374714001323,15548758.743,22268064.18,18465381.756,2.995625030726051e+42,2.574866124777139e+43,1.2641844490253518e+43,1982113872.0,1981913706.0,1985710300.0,69773.0,
1.4,0.4166666666666667,6,84.2631223647762,72.9914925807734,149.46487126413894,35.10963431865675,30.413121908655583,62.27702969339123,30.413121908655583,62.27702969339123,42.599928640234516,2.0477026291624196,72.9914925807734,149.46487126413894,27317095.56,12850519.578,1508407.5825,1.715366931770243e+40,2.1882515479229224e+44,1.400223271071449e+43,1982237719.0,1982072103.0,1982463877.0,109391.0,
1.4,0.4166666666666667,7,1.9575501627724659,1.6358203106344174,1.0926407775263465,0.8156459011551941,0.681591796097674,0.4552669906359777,0.4552669906359777,0.8156459011551941,0.6508348959629485,1.7915770700085043,1.0926407775263465,1.9575501627724659,1067982.2358000001,13326631.41,3643354.602,6.731990959088978e+40,1.2508979808168431e+43,1.9904184716997387e+43,1982469727.0,1982593032.0,1982614376.0,60370.0,
1.48,0.40322580645161293,0,4.850672666366841,12.03847780980079,13.303731170529144,1.9559163977285652,4.854224923306771,5.364407730052075,1.9559163977285652,5.364407730052075,4.058183017029137,2.742656964419257,4.850672666366841,13.303731170529144,255527818.49999997,42657724.620000005,2651368.6709999996,3.870015350932828e+44,1.2774059731937367e+43,1.0839728556888903e+43,1981808650.0,1982040170.0,1982607859.0,77960.0,
1.48,0.40322580645161293,1,3.715805843691032,93.70410960909254,92.30530957090261,1.4983088079399325,37.783915164956674,37.21988289149299,1.4983088079399325,37.783915164956674,25.50070228812987,25.21770876920016,3.715805843691032,93.70410960909254,10640776.887,15138333.3,18080442.393,1.1285352912199932e+42,1.182092476308139e+43,2.7029547139115055e+43,1981809135.0,1982113872.0,1985710300.0,70191.0,
1.48,0.40322580645161293,2,26.755144872299912,23.775564047844416,9.961010167473907,10.78836486786287,9.58692098703404,4.016536357852382,4.016536357852382,10.78836486786287,8.130607404249764,2.6859871059729046,9.961010167473907,26.755144872299912,70552239.18,607231740.3,23270583.03,1.2727327083065486e+41,2.6007057347410994e+44,2.523046192762285e+43,1981809775.0,1981814060.0,1981816385.0,60970.0,
1.48,0.40322580645161293,3,6.382421238815325,53.09148024654337,47.476713917095154,2.573556951135212,21.407854938122327,19.14383625689321,2.573556951135212,21.407854938122327,14.375082715383584,8.318391760741564,6.382421238815325,53.09148024654337,17950622.673,158822281.71,11158144.311,5.3856468873046176e+42,1.491266697318956e+44,1.1389533976563996e+44,1981809889.0,1981810849.0,1982072103.0,109965.0,
1.48,0.40322580645161293,4,18.288873437672574,86.63478269976113,81.578564638474,7.374545740997006,34.933380120871426,32.89458251551371,7.374545740997006,34.933380120871426,25.067502792460715,4.737021282093043,18.288873437672574,86.63478269976113,2249644.335,19916575.08,11056916.786999999,2.2426421815259805e+40,2.1133927176744144e+43,3.4610031982411742e+44,1981812042.0,1981810504.0,1981850765.0,104553.0,
1.48,0.40322580645161293,5,8.906213713454896,7.188159431392966,5.625736485056699,3.591215207038265,2.8984513836261963,2.2684421310712497,2.2684421310712497,3.591215207038265,2.919369573911904,1.5831196034709285,5.625736485056699,8.906213713454896,14899799.520000001,8838632.277,77352443.00999999,1.2285707610228717e+43,2.7768177355447923e+43,3.12513427073811e+44,1981814168.0,1982130233.0,1982194976.0,114939.0,
1.48,0.40322580645161293,6,2.024035567928555,12.055215464295712,10.09692381336688,0.8161433741647399,4.860973977538594,4.071340247325355,0.8161433741647399,4.860973977538594,3.2494858663428965,5.956029456850553,2.024035567928555,12.055215464295712,12311110.677,166942186.62,8883670.959,5.9864604384930265e+41,2.9591481281902685e+43,2.0758442384766016e+43,1982012127.0,1981811972.0,1982420280.0,94825.0,
1.48,0.40322580645161293,7,7.869265996786869,8.688286999519695,6.45014245519126,3.173091127736641,3.5033415320643937,2.6008638932222827,2.6008638932222827,3.5033415320643937,3.092432184341106,1.3469914904789602,6.45014245519126,8.688286999519695,2847969.885,22610931.599999998,4790606.511,1.3043523378414613e+42,8.4040023320737365e+43,4.128059670355099e+43,1982266011.0,1981820126.0,1982222231.0,19896.0,
1.48,0.40322580645161293,8,6.0656646059011825,11.092122133123928,10.134508930630528,2.4458325023795093,4.472629892388681,4.086495536544568,2.4458325023795093,4.472629892388681,3.6683193104375857,1.8286738311136737,6.0656646059011825,11.092122133123928,1120517.4093,11332544.76,13770308.223,1.1858051106018403e+40,1.4216548043120566e+43,1.1512846472747648e+43,1982504721.0,1981811486.0,1981824918.0,91005.0,
1.48,0.40322580645161293,9,2.565780644684761,3.4807326969199415,4.469528372206392,1.034588969630952,1.403521248758041,1.8022291823412873,1.034588969630952,1.8022291823412873,1.4134464669100935,1.741976026464075,2.565780644684761,4.469528372206392,1806771.9264,5341563.792,14854223.241,1.6788386152026968e+42,3.250259788041862e+43,6.423723248638211e+43,1982680435.0,1982249960.0,1982394848.0,120575.0,
1.48,0.40322580645161293,10,23.753427696571066,17.697735204336826,40.3639711476636,9.577995038939946,7.136183550135818,16.27579481760629,7.136183550135818,16.27579481760629,10.996657802227352,2.280742178681282,17.697735204336826,40.3639711476636,1063315.0974,44880986.879999995,16992087.222,3.149894186035024e+40,2.953627884779809e+43,1.245096313232517e+43,1983407237.0,1981817577.0,1982278772.0,49889.0,
1.49,0.4016064257028112,0,35.905111698204784,11.379091700657673,41.36687403804177,14.419723573576217,4.569916345645651,16.613202424916373,4.569916345645651,16.613202424916373,11.867614114712746,3.6353405989030665,11.379091700657673,41.36687403804177,81878412.42,315903943.79999995,9355442.193,7.171824470822365e+41,5.463417375351976e+43,3.453561693643741e+43,1981808792.0,1981810104.0,1983251148.0,102787.0,
1.49,0.4016064257028112,1,27.353029239828597,13.908390763341151,14.027881592350926,10.985152305152045,5.585699101743433,5.633687386486315,5.585699101743433,10.985152305152045,7.4015129311272645,1.966656653904488,13.908390763341151,27.353029239828597,2804384.706,25316637.39,11058688.866,1.3525895236428597e+40,2.9438862787613506e+43,3.426501676925801e+43,1981809446.0,1981818362.0,1982800881.0,96948.0,
